subprefeitura;acao_orcamentaria;descricao_proj_ativ;liq_pdm;liq_oc;liq_op;liq_23;liq_da;ref_idrgp;posicao_ranking;liq_idrgp_22;liq_idrgp_23;liq_idrbp_acum;status
Subprefeitura Perus/Anhanguera;5.013;Intervenções no Sistema de Drenagem;0,000000000000;0,000000000;7745609,76;7745609,759999999776;50284574,34;0,0258;19;11285925,446332499;12831658,63;24117584,07633250;Aquem da referência do IDRGP
Subprefeitura Pinheiros;1.194;Obras e Serviços nas Áreas de Riscos Geológicos - Emergenciais;0,000000000000;0,000000000;4121968,62;4121968,620000000112;9588270,89;0,0068;32;17446598,503203999;4532529,13;21979127,63320400;Dentro da referência
Subprefeitura Pirituba/Jaraguá;1.170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0,000000000000;0,000000000;2208659,30;2208659,299999999814;21465331,23;0,0377;10;44420211,354848303;39719408,21;84139619,56484830;Aquem da referência do IDRGP
Subprefeitura Santo Amaro;5.100;Intervenções no Sistema Viário;0,000000000000;0,000000000;1155552,75;1155552,750000000000;46869663,95;0,0094;30;8191849,735781220;23882590,75;32074440,48578122;Dentro da referência
Subprefeitura Santo Amaro;5.395;Ampliação, Reforma e Requalificação da Avenida Santo Amaro;0,000000000000;0,000000000;7197107,37;7197107,369999999180;35970678,22;0,0094;30;8191849,735781220;23882590,75;32074440,48578122;Dentro da referência
Subprefeitura Sapopemba;1.170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0,000000000000;0,000000000;1679732,55;1679732,550000000047;2133937,33;0,0353;13;28438772,136914998;24522273,68;52961045,81691500;Aquem da referência do IDRGP
Subprefeitura São Mateus;1.170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0,000000000000;0,000000000;1217749,03;1217749,030000000028;10588608,62;0,0511;4;272570514,147920012;26335795,67;298906309,81792003;Acima da referência do IDRGP
Subprefeitura São Mateus;1.896;Ampliação, Reforma e Requalificação de Clube da Comunidade (CDC);0,000000000000;0,000000000;238288,73;238288,730000000010;251543,94;0,0511;4;272570514,147920012;26335795,67;298906309,81792003;Acima da referência do IDRGP
Subprefeitura São Mateus;5.013;Intervenções no Sistema de Drenagem;0,000000000000;0,000000000;2048160,79;2048160,790000000037;142604030,72;0,0511;4;272570514,147920012;26335795,67;298906309,81792003;Acima da referência do IDRGP
Subprefeitura São Mateus;5.960;Ampliação, Reforma e Requalificação de Equipamentos Culturais;0,000000000000;0,000000000;201997,62;201997,619999999995;240147,08;0,0511;4;272570514,147920012;26335795,67;298906309,81792003;Acima da referência do IDRGP
Subprefeitura São Miguel Paulista;1.170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0,000000000000;0,000000000;98050,43;98050,430000000008;7381172,09;0,0419;8;36840327,499998704;32209779,45;69050106,94999871;Aquem da referência do IDRGP
Subprefeitura São Miguel Paulista;1.194;Obras e Serviços nas Áreas de Riscos Geológicos - Emergenciais;0,000000000000;0,000000000;7201207,14;7201207,139999999665;7201207,14;0,0419;8;36840327,499998704;32209779,45;69050106,94999871;Aquem da referência do IDRGP
Subprefeitura Sé;1.170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0,000000000000;0,000000000;1929108,80;1929108,800000000047;10620371,56;0,0179;23;172754104,435066015;195731981,77;368486086,20506603;Acima da referência do IDRGP
Subprefeitura Sé;3.350;Ampliação, Reforma e Requalificação de Áreas Públicas;0,000000000000;0,000000000;397097,59;397097,590000000026;4187978,52;0,0179;23;172754104,435066015;195731981,77;368486086,20506603;Acima da referência do IDRGP
Subprefeitura Sé;5.013;Intervenções no Sistema de Drenagem;0,000000000000;0,000000000;8105,88;8105,880000000000;71885157,61;0,0179;23;172754104,435066015;195731981,77;368486086,20506603;Acima da referência do IDRGP
Subprefeitura Sé;5.960;Ampliação, Reforma e Requalificação de Equipamentos Culturais;0,000000000000;0,000000000;21495405,23;21495405,230000000447;34777130,81;0,0179;23;172754104,435066015;195731981,77;368486086,20506603;Acima da referência do IDRGP
Subprefeitura Vila Maria/Vila Guilherme;1.170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0,000000000000;0,000000000;905709,86;905709,859999999986;16650001,03;0,0167;24;56202490,478607699;3399556,71;59602047,18860770;Dentro da referência
Subprefeitura Vila Maria/Vila Guilherme;5.013;Intervenções no Sistema de Drenagem;0,000000000000;0,000000000;118726,87;118726,869999999995;51687438,66;0,0167;24;56202490,478607699;3399556,71;59602047,18860770;Dentro da referência
Subprefeitura Vila Mariana;2.100;Administração da Unidade;0,000000000000;0,000000000;1313319,69;1313319,689999999944;25615643,50;0,0086;31;6350731,740188710;23214980,47;29565712,21018871;Dentro da referência
Subprefeitura Vila Mariana;3.350;Ampliação, Reforma e Requalificação de Áreas Públicas;0,000000000000;0,000000000;6474530,04;6474530,040000000037;6360011,95;0,0086;31;6350731,740188710;23214980,47;29565712,21018871;Dentro da referência
Subprefeitura Vila Mariana;3.512;Ampliação, Reforma e Requalificação de Equipamentos Esportivos;0,000000000000;0,000000000;59616,60;59616,599999999999;928943,80;0,0086;31;6350731,740188710;23214980,47;29565712,21018871;Dentro da referência
Subprefeitura Vila Mariana;5.957;Preservação do Patrimônio Histórico, Artístico, Cultural e Arqueológico;0,000000000000;0,000000000;2195276,07;2195276,069999999832;4328651,84;0,0086;31;6350731,740188710;23214980,47;29565712,21018871;Dentro da referência
Subprefeitura de Guaianases;1.170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0,000000000000;0,000000000;1960156,16;1960156,160000000149;60513318,72;0,0346;14;140481260,616277009;25563190,02;166044450,63627702;Dentro da referência
Subprefeitura de Guaianases;1.194;Obras e Serviços nas Áreas de Riscos Geológicos - Emergenciais;0,000000000000;0,000000000;4361886,97;4361886,969999999739;4361886,97;0,0346;14;140481260,616277009;25563190,02;166044450,63627702;Dentro da referência
Subprefeitura de Guaianases;4.399;Manutenção e Operação de Equipamentos da Assistência Social;0,000000000000;0,000000000;1064049,62;1064049,620000000112;29567,96;0,0346;14;140481260,616277009;25563190,02;166044450,63627702;Dentro da referência
Subprefeitura de Vila Prudente;1.170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0,000000000000;0,000000000;4003276,50;4003276,500000000000;14530811,08;0,0183;22;21329703,719182599;16657871,66;37987575,37918260;Aquem da referência do IDRGP
Subprefeitura de Vila Prudente;1.170;Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras;0,000000000000;0,000000000;4003276,50;4003276,500000000000;14530811,08;0,0183;22;21329703,719182599;28207335,29;49537039,00918260;Dentro da referência
Subprefeitura de Vila Prudente;5.013;Intervenções no Sistema de Drenagem;0,000000000000;0,000000000;2217903,43;2217903,430000000168;3091388,58;0,0183;22;21329703,719182599;16657871,66;37987575,37918260;Aquem da referência do IDRGP
Subprefeitura de Vila Prudente;5.013;Intervenções no Sistema de Drenagem;0,000000000000;0,000000000;2217903,43;2217903,430000000168;3091388,58;0,0183;22;21329703,719182599;28207335,29;49537039,00918260;Dentro da referência
=======
﻿"subprefeitura";"liq_da_sub";"ref_idrgp";"posicao_ranking";"liq_idrgp_22";"liq_idrgp_23";"liq_idrbp_acum";"status";"acao_orcamentaria";"descricao_proj_ativ";"liq_23";"liq_da";"liq_pdm";"liq_oc";"liq_op"
"Subprefeitura Aricanduva/Formosa/Carrão";"594994605,99";"0,0157";"25";"48467315,774366401";"72005385,94638559";"120472701,7207520";"Dentro da referência";"3.512";"Ampliação, Reforma e Requalificação de Equipamentos Esportivos";"39463262,191507756710";"10749634,02";"7058079,681507752277";"26763233,300000001";"5641949,21"
"Subprefeitura Aricanduva/Formosa/Carrão";"594994605,99";"0,0157";"25";"48467315,774366401";"72005385,94638559";"120472701,7207520";"Dentro da referência";"2.520";"Manutenção e Operação em Atenção Básica, Especialidades e de Serviços Auxiliares de Diagnóstico e Terapia";"26205884,149999998510";"103819760,89";"25813583,199999999255";"0,000000000";"392300,95"
"Subprefeitura Aricanduva/Formosa/Carrão";"594994605,99";"0,0157";"25";"48467315,774366401";"72005385,94638559";"120472701,7207520";"Dentro da referência";"1.137";"Pavimentação e Recapeamento de Vias";"2889730,238267177250";"94656938,34";"2889730,238267177250";"0,000000000";"0,00"
"Subprefeitura Aricanduva/Formosa/Carrão";"594994605,99";"0,0157";"25";"48467315,774366401";"72005385,94638559";"120472701,7207520";"Dentro da referência";"3.357";"Urbanização de Favelas";"689363,890083298553";"0,00";"689363,890083298553";"0,000000000";"0,00"
"Subprefeitura Aricanduva/Formosa/Carrão";"594994605,99";"0,0157";"25";"48467315,774366401";"72005385,94638559";"120472701,7207520";"Dentro da referência";"1.170";"Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras";"620122,859999999986";"10432392,30";"0,000000000000";"0,000000000";"620122,86"
"Subprefeitura Aricanduva/Formosa/Carrão";"594994605,99";"0,0157";"25";"48467315,774366401";"72005385,94638559";"120472701,7207520";"Dentro da referência";"3.350";"Ampliação, Reforma e Requalificação de Áreas Públicas";"548809,420000000042";"1336837,72";"0,000000000000";"0,000000000";"548809,42"
"Subprefeitura Aricanduva/Formosa/Carrão";"594994605,99";"0,0157";"25";"48467315,774366401";"72005385,94638559";"120472701,7207520";"Dentro da referência";"3.356";"Regularização Fundiária";"380755,916472365672";"0,00";"380755,916472365672";"0,000000000";"0,00"
"Subprefeitura Aricanduva/Formosa/Carrão";"594994605,99";"0,0157";"25";"48467315,774366401";"72005385,94638559";"120472701,7207520";"Dentro da referência";"2.878";"Conservação e Manutenção de Unidades Educacionais - Educação Infantil";"373580,357128971315";"3070680,75";"373580,357128971315";"0,000000000";"0,00"
"Subprefeitura Aricanduva/Formosa/Carrão";"594994605,99";"0,0157";"25";"48467315,774366401";"72005385,94638559";"120472701,7207520";"Dentro da referência";"1.169";"Reforma e Acessibilidade em Passeios Públicos";"353890,893122600159";"589922,88";"353890,893122600159";"0,000000000";"0,00"
"Subprefeitura Aricanduva/Formosa/Carrão";"594994605,99";"0,0157";"25";"48467315,774366401";"72005385,94638559";"120472701,7207520";"Dentro da referência";"3.354";"Construção de Unidades Habitacionais";"255769,427025132289";"0,00";"255769,427025132289";"0,000000000";"0,00"
"Subprefeitura Aricanduva/Formosa/Carrão";"594994605,99";"0,0157";"25";"48467315,774366401";"72005385,94638559";"120472701,7207520";"Dentro da referência";"6.154";"Manutenção e Operação de Equipamentos de Proteção Social Especial à População Idosa";"76135,871183288778";"1085005,14";"76135,871183288778";"0,000000000";"0,00"
"Subprefeitura Aricanduva/Formosa/Carrão";"594994605,99";"0,0157";"25";"48467315,774366401";"72005385,94638559";"120472701,7207520";"Dentro da referência";"2.830";"Conservação e Manutenção de Unidades Educacionais - CEU";"72075,494984767050";"94455,95";"72075,494984767050";"0,000000000";"0,00"
"Subprefeitura Aricanduva/Formosa/Carrão";"594994605,99";"0,0157";"25";"48467315,774366401";"72005385,94638559";"120472701,7207520";"Dentro da referência";"6.206";"Manutenção e Operação de Equipamentos Intergeracionais de Convivência e Fortalecimento de Vínculos";"30954,669391300340";"3190405,17";"30954,669391300340";"0,000000000";"0,00"
"Subprefeitura Aricanduva/Formosa/Carrão";"594994605,99";"0,0157";"25";"48467315,774366401";"72005385,94638559";"120472701,7207520";"Dentro da referência";"4.308";"Manutenção e Operação de Equipamentos de Proteção Social Especial à População em Situação de Rua";"28961,714308441857";"11543916,56";"28961,714308441857";"0,000000000";"0,00"
"Subprefeitura Aricanduva/Formosa/Carrão";"594994605,99";"0,0157";"25";"48467315,774366401";"72005385,94638559";"120472701,7207520";"Dentro da referência";"3.365";"Construção de Escolas Municipais de Ensino Fundamental (EMEF)";"15709,985065857671";"18240,22";"15709,985065857671";"0,000000000";"0,00"
"Subprefeitura Aricanduva/Formosa/Carrão";"594994605,99";"0,0157";"25";"48467315,774366401";"72005385,94638559";"120472701,7207520";"Dentro da referência";"4.305";"Manutenção e Operação das Praças Digitais";"378,867844634560";"0,00";"378,867844634560";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"1.170";"Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras";"61180131,920000001788";"99187819,56";"0,000000000000";"0,000000000";"61180131,92"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"3.354";"Construção de Unidades Habitacionais";"11255809,737276092172";"40237134,21";"11255809,737276092172";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"3.357";"Urbanização de Favelas";"8194243,106500872411";"7186754,11";"8194243,106500872411";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"1.702";"Construção e Implantação de Parques Urbanos e Lineares";"4548403,576783951372";"5725480,06";"4548403,576783951372";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"1.137";"Pavimentação e Recapeamento de Vias";"2498717,836795323528";"65373614,26";"2498717,836795323528";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"1.703";"Ampliação, Reforma e Requalificação de Parques Urbanos e Lineares";"2086867,082876046654";"3130856,39";"2086867,082876046654";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"6.371";"Escola Municipal de Educação Artística - EMIA";"2012595,932755634654";"1088,35";"2012595,932755634654";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"2.878";"Conservação e Manutenção de Unidades Educacionais - Educação Infantil";"1978741,303383349208";"4000567,31";"1978741,303383349208";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"2.403";"Manutenção e Operação do Descomplica SP";"1918929,228271481115";"2278975,89";"1918929,228271481115";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"3.360";"Ampliação, Reforma e Requalificação de Centros de Educação Infantil (CEI)";"1146641,500000000000";"4586102,64";"1146641,500000000000";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"5.013";"Intervenções no Sistema de Drenagem";"1123259,610000000102";"23105121,81";"0,000000000000";"0,000000000";"1123259,61"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"1.194";"Obras e Serviços nas Áreas de Riscos Geológicos - Emergenciais";"988936,819999999949";"988936,82";"0,000000000000";"0,000000000";"988936,82"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"3.512";"Ampliação, Reforma e Requalificação de Equipamentos Esportivos";"646904,244619876146";"985251,54";"646904,244619876146";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"1.169";"Reforma e Acessibilidade em Passeios Públicos";"488936,667578528170";"1221724,71";"488936,667578528170";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"2.830";"Conservação e Manutenção de Unidades Educacionais - CEU";"259747,528699311224";"340402,79";"259747,528699311224";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"6.154";"Manutenção e Operação de Equipamentos de Proteção Social Especial à População Idosa";"201036,382468536933";"2979313,92";"201036,382468536933";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"3.362";"Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI)";"72395,329919512995";"159817,15";"72395,329919512995";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"3.365";"Construção de Escolas Municipais de Ensino Fundamental (EMEF)";"61007,290009254677";"66949,72";"61007,290009254677";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"6.206";"Manutenção e Operação de Equipamentos Intergeracionais de Convivência e Fortalecimento de Vínculos";"51758,224571468862";"5232668,63";"51758,224571468862";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"2.902";"Manutenção e Operação de Equipamentos de Convivência e Fortalecimento de Vínculos para a Pessoa Idosa";"24109,774695255866";"857063,87";"24109,774695255866";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"1.358";"Construção e Implantação do Descomplica SP";"18008,369999999999";"19139,49";"18008,369999999999";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"4.308";"Manutenção e Operação de Equipamentos de Proteção Social Especial à População em Situação de Rua";"15110,316037532895";"4076116,05";"15110,316037532895";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"4.305";"Manutenção e Operação das Praças Digitais";"8928,950685830830";"0,00";"8928,950685830830";"0,000000000";"0,00"
"Subprefeitura Butantã";"1075210202,60";"0,0250";"20";"90657009,328374207";"100786328,50436473";"191443337,8327389";"Acima da referência do IDRGP";"3.356";"Regularização Fundiária";"5107,770436873071";"380524,29";"5107,770436873071";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"3.357";"Urbanização de Favelas";"22000286,863780625165";"19669078,31";"22000286,863780625165";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"5.100";"Intervenções no Sistema Viário";"14439892,060000000522";"44526181,55";"0,000000000000";"0,000000000";"14439892,06"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"3.340";"Programa Pode Entrar";"7486255,833512499928";"18060033,96";"7486255,833512499928";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"3.354";"Construção de Unidades Habitacionais";"5471043,331227404997";"5419654,98";"5471043,331227404997";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"3.363";"Construção e Implantação de Centros Educacionais Unificados (CEU)";"3585959,462454672903";"52410205,30";"3585959,462454672903";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"3.355";"Execução do Programa de Mananciais";"3337354,302000000142";"0,00";"3337354,302000000142";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"2.403";"Manutenção e Operação do Descomplica SP";"2711168,368549371604";"4777384,28";"2711168,368549371604";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"3.362";"Ampliação, Reforma e Requalificação de Escolas Municipais de Educação Infantil (EMEI)";"1356845,483520442387";"2995319,98";"1356845,483520442387";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"1.193";"Obras e Serviços nas Áreas de Riscos Geológicos - Preventivas";"1342246,050000000047";"2623942,98";"0,000000000000";"0,000000000";"1342246,05"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"2.878";"Conservação e Manutenção de Unidades Educacionais - Educação Infantil";"1123641,882044863421";"1603801,36";"1123641,882044863421";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"1.137";"Pavimentação e Recapeamento de Vias";"1035582,934718352510";"190346873,90";"1035582,934718352510";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"1.703";"Ampliação, Reforma e Requalificação de Parques Urbanos e Lineares";"889227,539849509951";"1450444,52";"889227,539849509951";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"3.356";"Regularização Fundiária";"608170,764998603961";"0,00";"608170,764998603961";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"1.169";"Reforma e Acessibilidade em Passeios Públicos";"498837,403235157370";"831543,29";"498837,403235157370";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"2.830";"Conservação e Manutenção de Unidades Educacionais - CEU";"205907,473240026389";"269844,64";"205907,473240026389";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"6.154";"Manutenção e Operação de Equipamentos de Proteção Social Especial à População Idosa";"85309,016414687663";"2506806,83";"85309,016414687663";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"6.206";"Manutenção e Operação de Equipamentos Intergeracionais de Convivência e Fortalecimento de Vínculos";"54663,136179733126";"10531950,97";"54663,136179733126";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"3.512";"Ampliação, Reforma e Requalificação de Equipamentos Esportivos";"40852,617120926807";"62219,57";"40852,617120926807";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"2.902";"Manutenção e Operação de Equipamentos de Convivência e Fortalecimento de Vínculos para a Pessoa Idosa";"27883,430809411759";"1982422,60";"27883,430809411759";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"1.358";"Construção e Implantação do Descomplica SP";"18008,369999999999";"470325,40";"18008,369999999999";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"3.365";"Construção de Escolas Municipais de Ensino Fundamental (EMEF)";"16621,243696290407";"18240,24";"16621,243696290407";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"1.702";"Construção e Implantação de Parques Urbanos e Lineares";"12175,219009896220";"259078,26";"12175,219009896220";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"4.308";"Manutenção e Operação de Equipamentos de Proteção Social Especial à População em Situação de Rua";"8190,812242535857";"4993174,32";"8190,812242535857";"0,000000000";"0,00"
"Subprefeitura Campo Limpo";"1722906470,49";"0,0616";"3";"162656915,646409005";"66356628,75873905";"229013544,4051481";"Aquem da referência do IDRGP";"4.305";"Manutenção e Operação das Praças Digitais";"505,160134045820";"0,00";"505,160134045820";"0,000000000";"0,00"
"Subprefeitura Capela do Socorro";"1670853083,13";"0,0708";"1";"183875047,134315997";"416708408,67310697";"600583455,8074230";"Acima da referência do IDRGP";"3.355";"Execução do Programa de Mananciais";"314117499,039289414883";"467265366,47";"314117499,039289414883";"0,000000000";"0,00"
"Subprefeitura Capela do Socorro";"1670853083,13";"0,0708";"1";"183875047,134315997";"416708408,67310697";"600583455,8074230";"Acima da referência do IDRGP";"2.520";"Manutenção e Operação em Atenção Básica, Especialidades e de Serviços Auxiliares de Diagnóstico e Terapia";"77286145,800000011921";"104395551,21";"77286145,800000011921";"0,000000000";"0,00"
"Subprefeitura Capela do Socorro";"1670853083,13";"0,0708";"1";"183875047,134315997";"416708408,67310697";"600583455,8074230";"Acima da referência do IDRGP";"1.137";"Pavimentação e Recapeamento de Vias";"10306444,506339674816";"98395862,57";"10306444,506339674816";"0,000000000";"0,00"
"Subprefeitura Capela do Socorro";"1670853083,13";"0,0708";"1";"183875047,134315997";"416708408,67310697";"600583455,8074230";"Acima da referência do IDRGP";"3.354";"Construção de Unidades Habitacionais";"3239119,878534375224";"0,00";"3239119,878534375224";"0,000000000";"0,00"
"Subprefeitura Capela do Socorro";"1670853083,13";"0,0708";"1";"183875047,134315997";"416708408,67310697";"600583455,8074230";"Acima da referência do IDRGP";"2.403";"Manutenção e Operação do Descomplica SP";"2089645,049953992711";"2535515,50";"2089645,049953992711";"0,000000000";"0,00"
"Subprefeitura Capela do Socorro";"1670853083,13";"0,0708";"1";"183875047,134315997";"416708408,67310697";"600583455,8074230";"Acima da referência do IDRGP";"3.357";"Urbanização de Favelas";"1783268,513812418794";"0,00";"1783268,513812418794";"0,000000000";"0,00"
"Subprefeitura Capela do Socorro";"1670853083,13";"0,0708";"1";"183875047,134315997";"416708408,67310697";"600583455,8074230";"Acima da referência do IDRGP";"1.170";"Intervenção, Urbanização e Melhoria de Bairros - Plano de Obras das Subprefeituras";"1714673,169999999925";"40863046,80";"0,000000000000";"0,000000000";"1714673,17"
